# Node-ID	solution type	event type	new arrangement at node	arrangement at parental node
8	exact solution	fusion	PF06328 PF09240 PF00041	PF06328 + PF09240 PF00041
8	exact solution	fusion	PF06424 PF14559 PF13181	PF06424 PF14559 + PF13181
8	exact solution	fusion	PF06427 PF01501	PF06427 + PF01501
8	exact solution	fusion	PF06565 PF00334	PF06565 + PF00334
8	exact solution	fusion	PF07078 PF00076 PF13865	PF07078 + PF00076 PF13865
8	exact solution	fusion	PF07289 PF01344	PF07289 + PF01344
8	exact solution	fusion	PF07657 PF01414 PF00008 PF12661 PF00008 PF12661 PF00008	PF07657 PF01414 PF00008 PF12661 + PF00008 PF12661 PF00008
8	exact solution	fusion	PF07679 PF00791 PF17217 PF00531	PF07679 + PF00791 PF17217 PF00531
8	exact solution	fusion	PF07679 PF13895 PF01582	PF07679 + PF13895 PF01582
8	exact solution	fusion	PF07679 PF13927 PF00047	PF07679 PF13927 + PF00047
8	exact solution	fusion	PF07686 PF00047	PF07686 + PF00047
8	exact solution	fusion	PF07686 PF00047 PF07679	PF07686 + PF00047 PF07679
8	exact solution	fusion	PF07686 PF00047 PF13927	PF07686 + PF00047 PF13927
8	exact solution	fusion	PF07686 PF07654 PF07686	PF07686 PF07654 + PF07686
8	exact solution	fusion	PF07714 PF13637 PF12796	PF07714 + PF13637 PF12796
8	exact solution	fusion	PF09379 PF00373 PF09380 PF13920	PF09379 PF00373 PF09380 + PF13920
8	exact solution	fusion	PF09469 PF02205	PF09469 + PF02205
8	exact solution	fusion	PF09791 PF00970 PF00175	PF09791 + PF00970 PF00175
8	exact solution	fusion	PF10516 PF13181	PF10516 + PF13181
8	exact solution	fusion	PF10574 PF01217	PF10574 + PF01217
8	exact solution	fusion	PF12012 PF02214	PF12012 + PF02214
8	exact solution	fusion	PF12400 PF15682	PF12400 + PF15682
8	exact solution	fusion	PF12796 PF00023 PF12796 PF14915	PF12796 PF00023 PF12796 + PF14915
8	exact solution	fusion	PF12796 PF00023 PF14915 PF12001	PF12796 PF00023 PF14915 + PF12001
8	exact solution	fusion	PF12796 PF13606 PF12796 PF07525	PF12796 PF13606 + PF12796 PF07525
8	exact solution	fusion	PF12796 PF13637 PF00023 PF12796	PF12796 PF13637 + PF00023 PF12796
8	exact solution	fusion	PF12796 PF13857 PF01734	PF12796 PF13857 + PF01734
8	exact solution	fusion	PF12799 PF13855 PF01463 PF13927 PF07679	PF12799 + PF13855 PF01463 PF13927 PF07679
8	exact solution	fusion	PF12894 PF00400 PF04192	PF12894 + PF00400 PF04192
8	exact solution	fusion	PF12937 PF13229 PF02207	PF12937 PF13229 + PF02207
8	exact solution	fusion	PF13306 PF13855 PF01582	PF13306 PF13855 + PF01582
8	exact solution	fusion	PF13424 PF02188	PF13424 + PF02188
8	exact solution	fusion	PF13432 PF13424	PF13432 + PF13424
8	exact solution	fusion	PF13432 PF13424 PF13176	PF13432 + PF13424 PF13176
8	exact solution	fusion	PF13445 PF13765 PF00622	PF13445 + PF13765 PF00622
8	exact solution	fusion	PF13450 PF08491	PF13450 + PF08491
8	exact solution	fusion	PF13499 PF01694	PF13499 + PF01694
8	exact solution	fusion	PF13499 PF10506	PF13499 + PF10506
8	exact solution	fusion	PF13516 PF13855 PF00481	PF13516 + PF13855 PF00481
8	exact solution	fusion	PF13621 PF00168 PF01735	PF13621 + PF00168 PF01735
8	exact solution	fusion	PF13637 PF07525	PF13637 + PF07525
8	exact solution	fusion	PF13639 PF00628	PF13639 + PF00628
8	exact solution	fusion	PF13855 PF00008	PF13855 + PF00008
8	exact solution	fusion	PF13855 PF00560 PF00047	PF13855 PF00560 + PF00047
8	exact solution	fusion	PF13855 PF01463 PF00041	PF13855 PF01463 + PF00041
8	exact solution	fusion	PF13855 PF13516 PF13855 PF13516 PF13855 PF01582	PF13855 PF13516 + PF13855 PF13516 PF13855 PF01582
8	exact solution	fusion	PF13857 PF12796 PF00023	PF13857 + PF12796 PF00023
8	exact solution	fusion	PF13857 PF13637 PF12796 PF13857	PF13857 PF13637 PF12796 + PF13857
8	exact solution	fusion	PF13912 PF00096 PF13894	PF13912 PF00096 + PF13894
8	exact solution	fusion	PF13920 PF00643 PF13765 PF00622	PF13920 + PF00643 PF13765 PF00622
8	exact solution	fusion	PF14555 PF02338	PF14555 + PF02338
8	exact solution	fusion	PF14604 PF05175	PF14604 + PF05175
8	exact solution	fusion	PF14915 PF00022	PF14915 + PF00022
8	exact solution	fusion	PF15070 PF03828	PF15070 + PF03828
8	exact solution	fusion	PF15372 PF00010	PF15372 + PF00010
8	exact solution	fusion	PF16770 PF12796	PF16770 + PF12796
8	exact solution	single domain emergence	PF00429	
8	exact solution	single domain emergence	PF01578	
8	exact solution	single domain emergence	PF03875	
8	exact solution	single domain emergence	PF05474	
8	exact solution	single domain emergence	PF06554	
8	exact solution	single domain emergence	PF07458	
8	exact solution	single domain emergence	PF08180	
8	exact solution	single domain emergence	PF08333	
8	exact solution	single domain emergence	PF15040	
8	exact solution	single domain emergence	PF15081	
8	exact solution	single domain emergence	PF15131	
8	exact solution	single domain emergence	PF15199	
8	exact solution	single domain emergence	PF15215	
8	exact solution	single domain emergence	PF15225	
8	exact solution	single domain emergence	PF15231	
8	exact solution	single domain emergence	PF15291	
8	exact solution	single domain emergence	PF15307	
8	exact solution	single domain emergence	PF15338	
8	exact solution	single domain emergence	PF15357	
8	exact solution	single domain emergence	PF15399	
8	exact solution	single domain emergence	PF15708	
8	exact solution	single domain emergence	PF15722	
8	exact solution	single domain emergence	PF15730	
8	exact solution	single domain emergence	PF15788	
8	exact solution	single domain emergence	PF15832	
8	exact solution	single domain emergence	PF15840	
8	exact solution	single domain emergence	PF15849	
8	exact solution	single domain emergence	PF15854	
8	exact solution	single domain emergence	PF15858	
8	exact solution	single domain emergence	PF15859	
8	exact solution	single domain emergence	PF15895	
8	exact solution	single domain emergence	PF15897	
8	exact solution	single domain loss		PF00465
8	exact solution	single domain loss		PF00830
8	exact solution	single domain loss		PF01014
8	exact solution	single domain loss		PF01327
8	exact solution	single domain loss		PF01491
8	exact solution	single domain loss		PF01541
8	exact solution	single domain loss		PF01739
8	exact solution	single domain loss		PF01757
8	exact solution	single domain loss		PF01875
8	exact solution	single domain loss		PF02101
8	exact solution	single domain loss		PF02178
8	exact solution	single domain loss		PF02750
8	exact solution	single domain loss		PF03398
8	exact solution	single domain loss		PF03571
8	exact solution	single domain loss		PF03587
8	exact solution	single domain loss		PF03632
8	exact solution	single domain loss		PF03870
8	exact solution	single domain loss		PF04073
8	exact solution	single domain loss		PF04104
8	exact solution	single domain loss		PF04188
8	exact solution	single domain loss		PF04889
8	exact solution	single domain loss		PF05060
8	exact solution	single domain loss		PF05208
8	exact solution	single domain loss		PF05328
8	exact solution	single domain loss		PF05365
8	exact solution	single domain loss		PF05768
8	exact solution	single domain loss		PF05879
8	exact solution	single domain loss		PF06052
8	exact solution	single domain loss		PF06113
8	exact solution	single domain loss		PF06396
8	exact solution	single domain loss		PF06644
8	exact solution	single domain loss		PF07047
8	exact solution	single domain loss		PF07093
8	exact solution	single domain loss		PF07757
8	exact solution	single domain loss		PF08245
8	exact solution	single domain loss		PF08597
8	exact solution	single domain loss		PF09741
8	exact solution	single domain loss		PF09774
8	exact solution	single domain loss		PF10273
8	exact solution	single domain loss		PF10276
8	exact solution	single domain loss		PF10483
8	exact solution	single domain loss		PF10496
8	exact solution	single domain loss		PF12422
8	exact solution	single domain loss		PF12432
8	exact solution	single domain loss		PF12838
8	exact solution	single domain loss		PF12859
8	exact solution	single domain loss		PF13535
8	exact solution	single domain loss		PF13616
8	exact solution	single domain loss		PF14542
8	exact solution	single domain loss		PF14724
8	exact solution	single domain loss		PF14739
8	exact solution	single domain loss		PF14946
8	exact solution	single domain loss		PF14967
8	exact solution	single domain loss		PF14980
8	exact solution	single domain loss		PF15055
8	exact solution	single domain loss		PF15169
8	exact solution	single domain loss		PF15172
8	exact solution	single domain loss		PF15243
8	exact solution	single domain loss		PF15328
8	exact solution	single domain loss		PF15360
8	exact solution	single domain loss		PF15396
8	exact solution	single domain loss		PF15797
8	exact solution	single domain loss		PF15963
8	exact solution	terminal emergence	PF00025 PF15840	PF00025 
8	exact solution	terminal emergence	PF04664 PF04680	PF04664 
8	exact solution	terminal emergence	PF07654 PF01140	PF07654 
8	exact solution	terminal emergence	PF09040 PF00690 PF00122 PF13246 PF00702 PF00689	 PF00690 PF00122 PF13246 PF00702 PF00689
8	exact solution	terminal emergence	PF10469 PF10470	PF10469 
8	exact solution	terminal emergence	PF12453 PF12567 PF00041 PF00102	 PF12567 PF00041 PF00102
8	exact solution	terminal emergence	PF15899 PF15902 PF15901	 PF15902 PF15901
8	exact solution	terminal loss	PF00009 PF03144 PF14492	PF00009 PF03144 PF14492 PF03764 PF00679
8	exact solution	terminal loss	PF00043 PF00647	PF02798 PF00043 PF00647
8	exact solution	terminal loss	PF00092 PF14670 PF00092	PF00092 PF14670 PF00092 PF10393
8	exact solution	terminal loss	PF00093 PF00094 PF08742	PF00093 PF00094 PF08742 PF01826
8	exact solution	terminal loss	PF00094 PF08742 PF00094 PF08742 PF01826 PF00094 PF08742 PF05270 PF00094 PF08742	PF00094 PF08742 PF00094 PF08742 PF01826 PF00094 PF08742 PF05270 PF00094 PF08742 PF01826
8	exact solution	terminal loss	PF00204 PF01751 PF16898 PF00521 PF08070	PF02518 PF00204 PF01751 PF16898 PF00521 PF08070
8	exact solution	terminal loss	PF00281	PF00281 PF00673
8	exact solution	terminal loss	PF00385 PF00176 PF00271 PF06465 PF06461 PF08074	PF08073 PF00628 PF00385 PF00176 PF00271 PF06465 PF06461 PF08074
8	exact solution	terminal loss	PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084	PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084
8	exact solution	terminal loss	PF00435 PF13499 PF02187	PF00307 PF00681 PF00435 PF13499 PF02187
8	exact solution	terminal loss	PF00733	PF13537 PF00733
8	exact solution	terminal loss	PF00852	PF17039 PF00852
8	exact solution	terminal loss	PF00879	PF00879 PF00323
8	exact solution	terminal loss	PF01085	PF01085 PF01079
8	exact solution	terminal loss	PF01379	PF01379 PF03900
8	exact solution	terminal loss	PF01749	PF01749 PF00514 PF16186
8	exact solution	terminal loss	PF01841 PF00927	PF00868 PF01841 PF00927
8	exact solution	terminal loss	PF02055	PF02055 PF17189
8	exact solution	terminal loss	PF02545 PF16864	PF02545 PF16864 PF00891
8	exact solution	terminal loss	PF03102	PF03102 PF08666
8	exact solution	terminal loss	PF03947	PF00181 PF03947
8	exact solution	terminal loss	PF07683	PF02492 PF07683
8	exact solution	terminal loss	PF07686 PF08205 PF13895 PF07679 PF13895 PF07679 PF13895	PF07686 PF08205 PF13895 PF07679 PF13895 PF07679 PF13895 PF07679 PF13895
8	exact solution	terminal loss	PF08321	PF08321 PF00149 PF13499
8	exact solution	terminal loss	PF08487 PF00092	PF08487 PF00092 PF06668
8	exact solution	terminal loss	PF08788 PF01753	PF07531 PF08788 PF01753
8	exact solution	terminal loss	PF08840	PF04775 PF08840
8	exact solution	terminal loss	PF08880 PF07529 PF07533 PF00176 PF00271	PF08880 PF07529 PF07533 PF00176 PF00271 PF14619 PF00439
8	exact solution	terminal loss	PF10409 PF00017	PF10409 PF00017 PF08416
8	exact solution	terminal loss	PF10644	PF10644 PF14881
8	exact solution	terminal loss	PF12884 PF12885	PF12884 PF12885 PF12886
8	exact solution	terminal loss	PF13424 PF12895 PF13181	PF13424 PF12895 PF13181 PF13174
8	exact solution	terminal loss	PF13888	PF05224 PF13884 PF13887 PF13888
8	exact solution	terminal loss	PF14447	PF02262 PF02761 PF02762 PF14447
8	exact solution	terminal loss	PF14784	PF06239 PF14784
8	exact solution	terminal loss	PF15779 PF13855	PF15779 PF13855 PF14914
8	exact solution	terminal loss	PF16367	PF16367 PF16366
8	exact solution	terminal loss	PF16470 PF00082 PF01483 PF14843	PF16470 PF00082 PF01483 PF14843 PF08686
8	exact solution	terminal loss	PF16656 PF00149	PF16656 PF00149 PF14008
8	exact solution	terminal loss	PF16664 PF14604	PF00130 PF16664 PF14604
8	exact solution	terminal loss	PF17048	PF04734 PF17048
8	exact solution	terminal loss	PF17229	PF17229 PF15785 PF00454 PF02260
8	non-ambiguous solution	fission	PF00018 | PF08824 PF12026	PF00018 PF08824 PF12026
8	non-ambiguous solution	fission	PF00024 | PF00051 PF00089	PF00024 PF00051 PF00089
8	non-ambiguous solution	fission	PF00024 | PF00089	PF00024 PF00089
8	non-ambiguous solution	fission	PF00030 | PF00652	PF00030 PF00652
8	non-ambiguous solution	fission	PF00219 PF07648 PF13365 | PF00595	PF00219 PF07648 PF13365 PF00595
8	non-ambiguous solution	fission	PF00219 PF07648 PF13365 | PF13180	PF00219 PF07648 PF13365 PF13180
8	non-ambiguous solution	fission	PF00225 PF16183 PF00498 PF12423 PF12473 | PF00169	PF00225 PF16183 PF00498 PF12423 PF12473 PF00169
8	non-ambiguous solution	fission	PF00225 PF16183 PF00498 PF12423 PF12473 | PF01302	PF00225 PF16183 PF00498 PF12423 PF12473 PF01302
8	non-ambiguous solution	fission	PF00400 | PF04003	PF00400 PF04003
8	non-ambiguous solution	fission	PF00535 | PF00652	PF00535 PF00652
8	non-ambiguous solution	fission	PF00651 PF01344 | PF13964	PF00651 PF01344 PF13964
8	non-ambiguous solution	fission	PF00651 PF07707 | PF13964	PF00651 PF07707 PF13964
8	non-ambiguous solution	fission	PF00652 | PF00040 PF00059	PF00652 PF00040 PF00059
8	non-ambiguous solution	fission	PF01462 PF13855 | PF01463	PF01462 PF13855 PF01463
8	non-ambiguous solution	fission	PF05485 | PF14291 PF05699	PF05485 PF14291 PF05699
8	non-ambiguous solution	fission	PF06467 | PF14291 PF05699	PF06467 PF14291 PF05699
8	non-ambiguous solution	fission	PF12894 PF00400 | PF04003	PF12894 PF00400 PF04003
8	non-ambiguous solution	fission	PF13855 | PF01463	PF13855 PF01463
8	non-ambiguous solution	fission	PF14604 | PF08824 PF12026	PF14604 PF08824 PF12026
8	non-ambiguous solution	fusion	PF00047 PF13927 PF00041 PF07714	PF00047 + PF13927 PF00041 PF07714
8	non-ambiguous solution	fusion	PF00047 PF13927 PF00041 PF07714	PF00047 PF13927 + PF00041 PF07714
8	non-ambiguous solution	fusion	PF00621 PF00169 PF00018	PF00621 + PF00169 PF00018
8	non-ambiguous solution	fusion	PF00621 PF00169 PF00018	PF00621 PF00169 + PF00018
8	non-ambiguous solution	fusion	PF01352 PF00096 PF12874 PF00096	PF01352 + PF00096 PF12874 PF00096
8	non-ambiguous solution	fusion	PF01352 PF00096 PF12874 PF00096	PF01352 PF00096 + PF12874 PF00096
8	non-ambiguous solution	fusion	PF01352 PF00096 PF13894 PF00096 PF13894 PF00096	PF01352 PF00096 PF13894 + PF00096 PF13894 PF00096
8	non-ambiguous solution	fusion	PF01352 PF00096 PF13894 PF00096 PF13894 PF00096	PF01352 PF00096 PF13894 PF00096 + PF13894 PF00096
8	non-ambiguous solution	fusion	PF01352 PF00096 PF13894 PF00096 PF13894 PF00096	PF01352 PF00096 PF13894 PF00096 PF13894 + PF00096
8	non-ambiguous solution	fusion	PF01352 PF00096 PF13894 PF00096 PF13912 PF00096	PF01352 PF00096 PF13894 + PF00096 PF13912 PF00096
8	non-ambiguous solution	fusion	PF01352 PF00096 PF13894 PF00096 PF13912 PF00096	PF01352 PF00096 PF13894 PF00096 + PF13912 PF00096
8	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13894	PF01352 PF00096 PF13912 + PF00096 PF13894
8	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13894	PF01352 PF00096 PF13912 PF00096 + PF13894
8	non-ambiguous solution	fusion	PF02023 PF01352 PF00096 PF13894 PF00096	PF02023 + PF01352 PF00096 PF13894 PF00096
8	non-ambiguous solution	fusion	PF02023 PF01352 PF00096 PF13894 PF00096	PF02023 PF01352 + PF00096 PF13894 PF00096
8	non-ambiguous solution	fusion	PF02023 PF01352 PF00096 PF13894 PF00096	PF02023 PF01352 PF00096 + PF13894 PF00096
8	non-ambiguous solution	fusion	PF07679 PF13927 PF07679 PF00041 PF00102	PF07679 PF13927 + PF07679 PF00041 PF00102
8	non-ambiguous solution	fusion	PF07679 PF13927 PF07679 PF00041 PF00102	PF07679 PF13927 PF07679 PF00041 + PF00102
8	non-ambiguous solution	fusion	PF07686 PF07679 PF13927	PF07686 + PF07679 PF13927
8	non-ambiguous solution	fusion	PF07686 PF07679 PF13927	PF07686 PF07679 + PF13927
8	non-ambiguous solution	fusion	PF07686 PF08205 PF13927 PF00041	PF07686 PF08205 + PF13927 PF00041
8	non-ambiguous solution	fusion	PF07686 PF08205 PF13927 PF00041	PF07686 PF08205 PF13927 + PF00041
8	non-ambiguous solution	fusion	PF07686 PF08205 PF13927 PF13895	PF07686 PF08205 + PF13927 PF13895
8	non-ambiguous solution	fusion	PF07686 PF08205 PF13927 PF13895	PF07686 PF08205 PF13927 + PF13895
8	non-ambiguous solution	fusion	PF07686 PF13927 PF13895	PF07686 + PF13927 PF13895
8	non-ambiguous solution	fusion	PF07686 PF13927 PF13895	PF07686 PF13927 + PF13895
8	non-ambiguous solution	fusion	PF07686 PF13927 PF13895 PF00047	PF07686 + PF13927 PF13895 PF00047
8	non-ambiguous solution	fusion	PF07686 PF13927 PF13895 PF00047	PF07686 PF13927 + PF13895 PF00047
8	non-ambiguous solution	fusion	PF12796 PF00023 PF00520	PF12796 + PF00023 PF00520
8	non-ambiguous solution	fusion	PF12796 PF00023 PF00520	PF12796 PF00023 + PF00520
8	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF00520	PF12796 PF00023 + PF12796 PF00520
8	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF00520	PF12796 PF00023 PF12796 + PF00520
8	non-ambiguous solution	fusion	PF13637 PF12796 PF07525	PF13637 + PF12796 PF07525
8	non-ambiguous solution	fusion	PF13637 PF12796 PF07525	PF13637 PF12796 + PF07525
8	non-ambiguous solution	fusion	PF13895 PF00047 PF01582	PF13895 + PF00047 PF01582
8	non-ambiguous solution	fusion	PF13895 PF00047 PF01582	PF13895 PF00047 + PF01582
8	non-ambiguous solution	terminal loss	PF00058	PF00057 PF07645 PF00058 PF14670 PF00057 PF14670 PF00058 PF00057 PF12662 PF16472 PF14670 PF00057 PF07645 PF00058
8	non-ambiguous solution	terminal loss	PF00058	PF00057 PF12662 PF00058 PF14670 PF00058 PF14670 PF00058
8	non-ambiguous solution	terminal loss	PF00058	PF00057 PF14670 PF07645 PF00058
8	non-ambiguous solution	terminal loss	PF00058	PF00058 PF14670 PF00058 PF14670 PF00058 PF14670 PF00058 PF00057
8	non-ambiguous solution	terminal loss	PF00058	PF00058 PF14670 PF00058 PF14670 PF00058 PF14670 PF00058 PF14670 PF00057
8	non-ambiguous solution	terminal loss	PF00058	PF06119 PF07474 PF07645 PF12662 PF12947 PF00086 PF00058
8	non-ambiguous solution	terminal loss	PF00168 PF06292 PF10540 PF00168	PF00130 PF00168 PF06292 PF10540 PF00168
8	non-ambiguous solution	terminal loss	PF00168 PF06292 PF10540 PF00168	PF00168 PF00130 PF00168 PF06292 PF10540 PF00168
8	non-ambiguous solution	terminal loss	PF01138	PF01138 PF03725
8	non-ambiguous solution	terminal loss	PF01138	PF01138 PF03725 PF03726 PF01138 PF00013 PF00575
8	non-ambiguous solution	terminal loss	PF02259 PF00454 PF02260	PF08064 PF02259 PF00454 PF02260
8	non-ambiguous solution	terminal loss	PF02259 PF00454 PF02260	PF08163 PF02259 PF00454 PF02260
8	non-ambiguous solution	terminal loss	PF02259 PF00454 PF02260	PF11640 PF02259 PF00454 PF02260
8	non-ambiguous solution	terminal loss	PF02770 PF00441	PF02770 PF00441 PF01756
8	non-ambiguous solution	terminal loss	PF02770 PF00441	PF02771 PF02770 PF00441
8	non-ambiguous solution	terminal loss	PF05193	PF00675 PF05193
8	non-ambiguous solution	terminal loss	PF05193	PF00675 PF05193 PF08367 PF05193
8	non-ambiguous solution	terminal loss	PF05193	PF00675 PF05193 PF16187 PF05193
8	non-ambiguous solution	terminal loss	PF12661 PF00053 PF12661 PF00053	PF00053 PF12661 PF00053 PF12661 PF00053 PF12661 PF00053
8	non-ambiguous solution	terminal loss	PF12661 PF00053 PF12661 PF00053	PF12661 PF00053 PF12661 PF00053 PF12661 PF00053
8	non-ambiguous solution	terminal loss	PF13307	PF06733 PF06777 PF13307
8	non-ambiguous solution	terminal loss	PF13307	PF06733 PF13307
8	non-ambiguous solution	terminal loss	PF16470 PF00082	PF16470 PF00082 PF01483
8	non-ambiguous solution	terminal loss	PF16470 PF00082	PF16470 PF00082 PF01483 PF12177
8	non-ambiguous solution	terminal loss	PF16470 PF00082	PF16470 PF00082 PF01483 PF14843 PF08686
9	exact solution	fission	PF00010 PF00989 | PF08447 PF06621	PF00010 PF00989 PF08447 PF06621
9	exact solution	fission	PF00010 PF00989 | PF14598	PF00010 PF00989 PF14598
9	exact solution	fission	PF00076 PF08080 | PF00076	PF00076 PF08080 PF00076
9	exact solution	fission	PF00169 PF02196 PF00595 PF00621 | PF00169	PF00169 PF02196 PF00595 PF00621 PF00169
9	exact solution	fission	PF00226 | PF01556	PF00226 PF01556
9	exact solution	fission	PF00240 | PF04758	PF00240 PF04758
9	exact solution	fission	PF00240 | PF12148 PF00628 PF02182	PF00240 PF12148 PF00628 PF02182
9	exact solution	fission	PF00246 PF13620 PF00246 PF13620 PF00246 | PF13620	PF00246 PF13620 PF00246 PF13620 PF00246 PF13620
9	exact solution	fission	PF00270 PF00271 | PF08152	PF00270 PF00271 PF08152
9	exact solution	fission	PF00439 PF17035 | PF17105	PF00439 PF17035 PF17105
9	exact solution	fission	PF00498 | PF11969 PF16278	PF00498 PF11969 PF16278
9	exact solution	fission	PF00595 | PF00615 PF16613 PF02196 PF16611 PF02188 PF16612	PF00595 PF00615 PF16613 PF02196 PF16611 PF02188 PF16612
9	exact solution	fission	PF00595 | PF15936 PF00412	PF00595 PF15936 PF00412
9	exact solution	fission	PF00615 PF02196 | PF02188	PF00615 PF02196 PF02188
9	exact solution	fission	PF00640 | PF12473 PF00566	PF00640 PF12473 PF00566
9	exact solution	fission	PF00690 PF00122 | PF13246 PF08282 PF00689	PF00690 PF00122 PF13246 PF08282 PF00689
9	exact solution	fission	PF00788 PF00063 PF00612 | PF00620	PF00788 PF00063 PF00612 PF00620
9	exact solution	fission	PF00790 | PF02809 PF00018	PF00790 PF02809 PF00018
9	exact solution	fission	PF00855 | PF11467	PF00855 PF11467
9	exact solution	fission	PF01023 | PF03516	PF01023 PF03516
9	exact solution	fission	PF01336 | PF00152	PF01336 PF00152
9	exact solution	fission	PF01391 PF09006 | PF00059	PF01391 PF09006 PF00059
9	exact solution	fission	PF02196 PF00130 | PF07714	PF02196 PF00130 PF07714
9	exact solution	fission	PF02824 PF07973 PF00587 | PF03129	PF02824 PF07973 PF00587 PF03129
9	exact solution	fission	PF03160 PF13385 PF03160 PF03736 PF03160 | PF00002	PF03160 PF13385 PF03160 PF03736 PF03160 PF00002
9	exact solution	fission	PF03456 PF02141 PF12335 PF02893 PF06602 | PF00169	PF03456 PF02141 PF12335 PF02893 PF06602 PF00169
9	exact solution	fission	PF03765 | PF00650	PF03765 PF00650
9	exact solution	fission	PF04617 | PF00046	PF04617 PF00046
9	exact solution	fission	PF04960 | PF12796	PF04960 PF12796
9	exact solution	fission	PF05008 | PF12352	PF05008 PF12352
9	exact solution	fission	PF05349 | PF00320	PF05349 PF00320
9	exact solution	fission	PF07647 | PF01966	PF07647 PF01966
9	exact solution	fission	PF07679 | PF01392 PF00051 PF07714	PF07679 PF01392 PF00051 PF07714
9	exact solution	fission	PF08241 | PF05093	PF08241 PF05093
9	exact solution	fission	PF08347 | PF00505	PF08347 PF00505
9	exact solution	fission	PF08702 PF12160 | PF00147	PF08702 PF12160 PF00147
9	exact solution	fission	PF09379 PF00373 PF09380 PF00595 PF16599 PF00595 | PF00102	PF09379 PF00373 PF09380 PF00595 PF16599 PF00595 PF00102
9	exact solution	fission	PF09387 | PF07738	PF09387 PF07738
9	exact solution	fission	PF11971 | PF00621 PF00169 PF00130 PF07653 PF00017 PF07653	PF11971 PF00621 PF00169 PF00130 PF07653 PF00017 PF07653
9	exact solution	fission	PF12038 | PF00534	PF12038 PF00534
9	exact solution	fission	PF12171 | PF10453	PF12171 PF10453
9	exact solution	fission	PF12234 | PF00400	PF12234 PF00400
9	exact solution	fission	PF12394 | PF05057	PF12394 PF05057
9	exact solution	fission	PF12796 | PF13637 PF12796 PF07653 PF16600 PF00536 PF16907 PF16632	PF12796 PF13637 PF12796 PF07653 PF16600 PF00536 PF16907 PF16632
9	exact solution	fission	PF13344 | PF13242	PF13344 PF13242
9	exact solution	fission	PF13793 | PF14572	PF13793 PF14572
9	exact solution	fission	PF14551 | PF17207 PF00493	PF14551 PF17207 PF00493
9	exact solution	fission	PF15625 | PF00168	PF15625 PF00168
9	exact solution	fission	PF16208 | PF00038	PF16208 PF00038
9	exact solution	fission	PF16422 PF01833 | PF16423	PF16422 PF01833 PF16423
9	exact solution	fission	PF16726 PF03372 | PF00620	PF16726 PF03372 PF00620
9	exact solution	fission	PF16878 | PF00046	PF16878 PF00046
9	exact solution	fusion	PF00020 PF12606	PF00020 + PF12606
9	exact solution	fusion	PF00047 PF13927 PF07679 PF07714	PF00047 PF13927 + PF07679 PF07714
9	exact solution	fusion	PF00076 PF00567	PF00076 + PF00567
9	exact solution	fusion	PF00076 PF01585	PF00076 + PF01585
9	exact solution	fusion	PF00096 PF12171	PF00096 + PF12171
9	exact solution	fusion	PF00096 PF13894 PF13912 PF00096	PF00096 PF13894 + PF13912 PF00096
9	exact solution	fusion	PF00106 PF13561	PF00106 + PF13561
9	exact solution	fusion	PF00125 PF00621 PF00618 PF00617	PF00125 + PF00621 PF00618 PF00617
9	exact solution	fusion	PF00219 PF00093 PF02822 PF00093	PF00219 + PF00093 PF02822 PF00093
9	exact solution	fusion	PF00225 PF00787	PF00225 + PF00787
9	exact solution	fusion	PF00240 PF05168	PF00240 + PF05168
9	exact solution	fusion	PF00241 PF00018	PF00241 + PF00018
9	exact solution	fusion	PF00348 PF02759 PF14604	PF00348 + PF02759 PF14604
9	exact solution	fusion	PF00400 PF00241	PF00400 + PF00241
9	exact solution	fusion	PF00431 PF01825 PF00002	PF00431 + PF01825 PF00002
9	exact solution	fusion	PF00498 PF00097	PF00498 + PF00097
9	exact solution	fusion	PF00515 PF04969 PF05002	PF00515 + PF04969 PF05002
9	exact solution	fusion	PF00595 PF00536	PF00595 + PF00536
9	exact solution	fusion	PF00612 PF00004	PF00612 + PF00004
9	exact solution	fusion	PF00619 PF00931 PF00400 PF12894 PF00400	PF00619 PF00931 PF00400 + PF12894 PF00400
9	exact solution	fusion	PF00620 PF00788 PF00169	PF00620 + PF00788 PF00169
9	exact solution	fusion	PF00640 PF15429	PF00640 + PF15429
9	exact solution	fusion	PF00648 PF01067 PF13202	PF00648 PF01067 + PF13202
9	exact solution	fusion	PF00651 PF07707 PF01344 PF13964 PF01344	PF00651 PF07707 + PF01344 PF13964 PF01344
9	exact solution	fusion	PF00651 PF15363	PF00651 + PF15363
9	exact solution	fusion	PF00887 PF13857	PF00887 + PF13857
9	exact solution	fusion	PF00999 PF00520 PF00027	PF00999 + PF00520 PF00027
9	exact solution	fusion	PF01023 PF13202	PF01023 + PF13202
